,sourceId,referenceTime,air_temperature(-),air_temperature(-).1,min(air_temperature pt1h)(-),max(air_temperature pt1h)(-)
5441,sn18700:0,2022-09-12T00:50:00.000Z,13.1,-,-,-
5442,sn18700:0,2022-09-12T01:00:00.000Z,13.0,13.0,13.0,13.2
5443,sn18700:0,2022-09-12T01:10:00.000Z,13.0,-,-,-
5444,sn18700:0,2022-09-12T01:20:00.000Z,12.9,-,-,-
5445,sn18700:0,2022-09-12T01:30:00.000Z,12.9,-,-,-
5446,sn18700:0,2022-09-12T01:40:00.000Z,12.9,-,-,-
5447,sn18700:0,2022-09-12T01:50:00.000Z,12.9,-,-,-
5448,sn18700:0,2022-09-12T02:00:00.000Z,12.7,12.7,12.7,13.0
5449,sn18700:0,2022-09-12T02:10:00.000Z,12.8,-,-,-
5450,sn18700:0,2022-09-12T02:20:00.000Z,12.9,-,-,-
5451,sn18700:0,2022-09-12T02:30:00.000Z,12.9,-,-,-
5452,sn18700:0,2022-09-12T02:40:00.000Z,13.0,-,-,-
5453,sn18700:0,2022-09-12T02:50:00.000Z,13.0,-,-,-
5454,sn18700:0,2022-09-12T03:00:00.000Z,12.9,12.9,12.7,13.0
5455,sn18700:0,2022-09-12T03:10:00.000Z,12.9,-,-,-
5456,sn18700:0,2022-09-12T03:20:00.000Z,12.9,-,-,-
5457,sn18700:0,2022-09-12T03:30:00.000Z,12.9,-,-,-
5458,sn18700:0,2022-09-12T03:40:00.000Z,12.9,-,-,-
5459,sn18700:0,2022-09-12T03:50:00.000Z,12.9,-,-,-
5460,sn18700:0,2022-09-12T04:00:00.000Z,12.9,12.9,12.9,13.0
5461,sn18700:0,2022-09-12T04:10:00.000Z,12.9,-,-,-
5462,sn18700:0,2022-09-12T04:20:00.000Z,13.0,-,-,-
5463,sn18700:0,2022-09-12T04:30:00.000Z,13.0,-,-,-
5464,sn18700:0,2022-09-12T04:40:00.000Z,13.0,-,-,-
5465,sn18700:0,2022-09-12T04:50:00.000Z,13.0,-,-,-
5466,sn18700:0,2022-09-12T05:00:00.000Z,13.1,13.1,12.9,13.1
5467,sn18700:0,2022-09-12T05:10:00.000Z,13.1,-,-,-
5468,sn18700:0,2022-09-12T05:20:00.000Z,13.2,-,-,-
5469,sn18700:0,2022-09-12T05:30:00.000Z,13.3,-,-,-
5470,sn18700:0,2022-09-12T05:40:00.000Z,13.3,-,-,-
5471,sn18700:0,2022-09-12T05:50:00.000Z,13.3,-,-,-
5472,sn18700:0,2022-09-12T06:00:00.000Z,13.3,13.3,13.1,13.3
5473,sn18700:0,2022-09-12T06:10:00.000Z,13.3,-,-,-
5474,sn18700:0,2022-09-12T06:20:00.000Z,13.4,-,-,-
5475,sn18700:0,2022-09-12T06:30:00.000Z,13.5,-,-,-
5476,sn18700:0,2022-09-12T06:40:00.000Z,13.5,-,-,-
5477,sn18700:0,2022-09-12T06:50:00.000Z,13.7,-,-,-
5478,sn18700:0,2022-09-12T07:00:00.000Z,13.8,13.8,13.3,13.8
5479,sn18700:0,2022-09-12T07:10:00.000Z,13.7,-,-,-
5480,sn18700:0,2022-09-12T07:20:00.000Z,13.8,-,-,-
5481,sn18700:0,2022-09-12T07:30:00.000Z,14.0,-,-,-
5482,sn18700:0,2022-09-12T07:40:00.000Z,14.1,-,-,-
5483,sn18700:0,2022-09-12T07:50:00.000Z,14.2,-,-,-
5484,sn18700:0,2022-09-12T08:00:00.000Z,14.3,14.3,13.7,14.3
5485,sn18700:0,2022-09-12T08:10:00.000Z,14.4,-,-,-
5486,sn18700:0,2022-09-12T08:20:00.000Z,14.6,-,-,-
5487,sn18700:0,2022-09-12T08:30:00.000Z,14.7,-,-,-
5488,sn18700:0,2022-09-12T08:40:00.000Z,15.1,-,-,-
5489,sn18700:0,2022-09-12T08:50:00.000Z,15.0,-,-,-
5490,sn18700:0,2022-09-12T09:00:00.000Z,15.5,15.5,14.3,15.5
5491,sn18700:0,2022-09-12T09:10:00.000Z,15.6,-,-,-
5492,sn18700:0,2022-09-12T09:20:00.000Z,15.3,-,-,-
5493,sn18700:0,2022-09-12T09:30:00.000Z,15.4,-,-,-
5494,sn18700:0,2022-09-12T09:40:00.000Z,15.2,-,-,-
5495,sn18700:0,2022-09-12T09:50:00.000Z,15.2,-,-,-
5496,sn18700:0,2022-09-12T10:00:00.000Z,15.0,15.0,15.0,15.6
5497,sn18700:0,2022-09-12T10:10:00.000Z,15.2,-,-,-
5498,sn18700:0,2022-09-12T10:20:00.000Z,15.2,-,-,-
5499,sn18700:0,2022-09-12T10:30:00.000Z,15.1,-,-,-
5500,sn18700:0,2022-09-12T10:40:00.000Z,15.0,-,-,-
5501,sn18700:0,2022-09-12T10:50:00.000Z,15.0,-,-,-
5502,sn18700:0,2022-09-12T11:00:00.000Z,15.2,15.2,14.9,15.2
5503,sn18700:0,2022-09-12T11:10:00.000Z,15.3,-,-,-
5504,sn18700:0,2022-09-12T11:20:00.000Z,15.6,-,-,-
5505,sn18700:0,2022-09-12T11:30:00.000Z,15.7,-,-,-
5506,sn18700:0,2022-09-12T11:40:00.000Z,15.9,-,-,-
5507,sn18700:0,2022-09-12T11:50:00.000Z,16.0,-,-,-
5508,sn18700:0,2022-09-12T12:00:00.000Z,16.1,16.1,15.2,16.1
5509,sn18700:0,2022-09-12T12:10:00.000Z,16.1,-,-,-
5510,sn18700:0,2022-09-12T12:20:00.000Z,15.9,-,-,-
5511,sn18700:0,2022-09-12T12:30:00.000Z,15.5,-,-,-
5512,sn18700:0,2022-09-12T12:40:00.000Z,15.6,-,-,-
5513,sn18700:0,2022-09-12T12:50:00.000Z,15.5,-,-,-
5514,sn18700:0,2022-09-12T13:00:00.000Z,15.6,15.6,15.4,16.1
5515,sn18700:0,2022-09-12T13:10:00.000Z,15.6,-,-,-
5516,sn18700:0,2022-09-12T13:20:00.000Z,15.5,-,-,-
5517,sn18700:0,2022-09-12T13:30:00.000Z,15.4,-,-,-
5518,sn18700:0,2022-09-12T13:40:00.000Z,15.2,-,-,-
5519,sn18700:0,2022-09-12T13:50:00.000Z,15.0,-,-,-
5520,sn18700:0,2022-09-12T14:00:00.000Z,15.0,15.0,15.0,15.7
5521,sn18700:0,2022-09-12T14:10:00.000Z,15.3,-,-,-
5522,sn18700:0,2022-09-12T14:20:00.000Z,15.3,-,-,-
5523,sn18700:0,2022-09-12T14:30:00.000Z,15.0,-,-,-
5524,sn18700:0,2022-09-12T14:40:00.000Z,14.8,-,-,-
5525,sn18700:0,2022-09-12T14:50:00.000Z,14.8,-,-,-
5526,sn18700:0,2022-09-12T15:00:00.000Z,14.6,14.6,14.6,15.4
5527,sn18700:0,2022-09-12T15:10:00.000Z,14.4,-,-,-
5528,sn18700:0,2022-09-12T15:20:00.000Z,14.4,-,-,-
5529,sn18700:0,2022-09-12T15:30:00.000Z,14.5,-,-,-
5530,sn18700:0,2022-09-12T15:40:00.000Z,14.5,-,-,-
5531,sn18700:0,2022-09-12T15:50:00.000Z,14.5,-,-,-
5532,sn18700:0,2022-09-12T16:00:00.000Z,14.4,14.4,14.4,14.6
5533,sn18700:0,2022-09-12T16:10:00.000Z,14.2,-,-,-
5534,sn18700:0,2022-09-12T16:20:00.000Z,14.2,-,-,-
5535,sn18700:0,2022-09-12T16:30:00.000Z,14.1,-,-,-
5536,sn18700:0,2022-09-12T16:40:00.000Z,14.0,-,-,-
5537,sn18700:0,2022-09-12T16:50:00.000Z,13.9,-,-,-
5538,sn18700:0,2022-09-12T17:00:00.000Z,14.0,14.0,13.9,14.4
5539,sn18700:0,2022-09-12T17:10:00.000Z,14.0,-,-,-
5540,sn18700:0,2022-09-12T17:20:00.000Z,14.1,-,-,-
5541,sn18700:0,2022-09-12T17:30:00.000Z,14.0,-,-,-
5542,sn18700:0,2022-09-12T17:40:00.000Z,14.0,-,-,-
5543,sn18700:0,2022-09-12T17:50:00.000Z,14.0,-,-,-
5544,sn18700:0,2022-09-12T18:00:00.000Z,14.0,14.0,14.0,14.1
5545,sn18700:0,2022-09-12T18:10:00.000Z,14.0,-,-,-
5546,sn18700:0,2022-09-12T18:20:00.000Z,14.0,-,-,-
5547,sn18700:0,2022-09-12T18:30:00.000Z,14.0,-,-,-
5548,sn18700:0,2022-09-12T18:40:00.000Z,14.0,-,-,-
5549,sn18700:0,2022-09-12T18:50:00.000Z,14.1,-,-,-
5550,sn18700:0,2022-09-12T19:00:00.000Z,14.1,14.1,13.9,14.1
5551,sn18700:0,2022-09-12T19:10:00.000Z,14.1,-,-,-
5552,sn18700:0,2022-09-12T19:20:00.000Z,14.0,-,-,-
5553,sn18700:0,2022-09-12T19:30:00.000Z,13.9,-,-,-
5554,sn18700:0,2022-09-12T19:40:00.000Z,13.9,-,-,-
5555,sn18700:0,2022-09-12T19:50:00.000Z,13.9,-,-,-
5556,sn18700:0,2022-09-12T20:00:00.000Z,13.9,13.9,13.9,14.1
5557,sn18700:0,2022-09-12T20:10:00.000Z,13.9,-,-,-
5558,sn18700:0,2022-09-12T20:20:00.000Z,13.9,-,-,-
5559,sn18700:0,2022-09-12T20:30:00.000Z,13.9,-,-,-
5560,sn18700:0,2022-09-12T20:40:00.000Z,13.8,-,-,-
5561,sn18700:0,2022-09-12T20:50:00.000Z,13.8,-,-,-
5562,sn18700:0,2022-09-12T21:00:00.000Z,13.7,13.7,13.7,13.9
5563,sn18700:0,2022-09-12T21:10:00.000Z,13.6,-,-,-
5564,sn18700:0,2022-09-12T21:20:00.000Z,13.6,-,-,-
5565,sn18700:0,2022-09-12T21:30:00.000Z,13.6,-,-,-
5566,sn18700:0,2022-09-12T21:40:00.000Z,13.7,-,-,-
5567,sn18700:0,2022-09-12T21:50:00.000Z,13.7,-,-,-
5568,sn18700:0,2022-09-12T22:00:00.000Z,13.7,13.7,13.6,13.7
5569,sn18700:0,2022-09-12T22:10:00.000Z,13.8,-,-,-
5570,sn18700:0,2022-09-12T22:20:00.000Z,13.9,-,-,-
5571,sn18700:0,2022-09-12T22:30:00.000Z,14.0,-,-,-
5572,sn18700:0,2022-09-12T22:40:00.000Z,14.0,-,-,-
5573,sn18700:0,2022-09-12T22:50:00.000Z,14.2,-,-,-
5574,sn18700:0,2022-09-12T23:00:00.000Z,14.2,14.2,13.7,14.2
5575,sn18700:0,2022-09-12T23:10:00.000Z,14.1,-,-,-
5576,sn18700:0,2022-09-12T23:20:00.000Z,14.0,-,-,-
5577,sn18700:0,2022-09-12T23:30:00.000Z,14.0,-,-,-
5578,sn18700:0,2022-09-12T23:40:00.000Z,14.1,-,-,-
5579,sn18700:0,2022-09-12T23:50:00.000Z,14.2,-,-,-
5580,sn18700:0,2022-09-13T00:00:00.000Z,14.2,14.2,14.0,14.2
5581,sn18700:0,2022-09-13T00:10:00.000Z,14.2,-,-,-
5582,sn18700:0,2022-09-13T00:20:00.000Z,14.3,-,-,-
5583,sn18700:0,2022-09-13T00:30:00.000Z,14.4,-,-,-
5584,sn18700:0,2022-09-13T00:40:00.000Z,14.3,-,-,-
5585,sn18700:0,2022-09-13T00:50:00.000Z,14.3,-,-,-
5586,sn18700:0,2022-09-13T01:00:00.000Z,14.2,14.2,14.2,14.4
5587,sn18700:0,2022-09-13T01:10:00.000Z,14.2,-,-,-
5588,sn18700:0,2022-09-13T01:20:00.000Z,14.1,-,-,-
5589,sn18700:0,2022-09-13T01:30:00.000Z,14.0,-,-,-
5590,sn18700:0,2022-09-13T01:40:00.000Z,13.7,-,-,-
5591,sn18700:0,2022-09-13T01:50:00.000Z,13.4,-,-,-
5592,sn18700:0,2022-09-13T02:00:00.000Z,13.3,13.3,13.3,14.2
5593,sn18700:0,2022-09-13T02:10:00.000Z,13.2,-,-,-
5594,sn18700:0,2022-09-13T02:20:00.000Z,13.1,-,-,-
5595,sn18700:0,2022-09-13T02:30:00.000Z,13.0,-,-,-
5596,sn18700:0,2022-09-13T02:40:00.000Z,12.9,-,-,-
5597,sn18700:0,2022-09-13T02:50:00.000Z,12.8,-,-,-
5598,sn18700:0,2022-09-13T03:00:00.000Z,12.8,12.8,12.8,13.3
5599,sn18700:0,2022-09-13T03:10:00.000Z,12.8,-,-,-
5600,sn18700:0,2022-09-13T03:20:00.000Z,12.8,-,-,-
5601,sn18700:0,2022-09-13T03:30:00.000Z,12.8,-,-,-
5602,sn18700:0,2022-09-13T03:40:00.000Z,12.9,-,-,-
5603,sn18700:0,2022-09-13T03:50:00.000Z,12.9,-,-,-
5604,sn18700:0,2022-09-13T04:00:00.000Z,12.8,12.8,12.8,12.9
5605,sn18700:0,2022-09-13T04:10:00.000Z,12.8,-,-,-
5606,sn18700:0,2022-09-13T04:20:00.000Z,12.9,-,-,-
5607,sn18700:0,2022-09-13T04:30:00.000Z,12.9,-,-,-
5608,sn18700:0,2022-09-13T04:40:00.000Z,13.0,-,-,-
5609,sn18700:0,2022-09-13T04:50:00.000Z,13.0,-,-,-
5610,sn18700:0,2022-09-13T05:00:00.000Z,13.1,13.1,12.8,13.1
5611,sn18700:0,2022-09-13T05:10:00.000Z,13.0,-,-,-
5612,sn18700:0,2022-09-13T05:20:00.000Z,12.9,-,-,-
5613,sn18700:0,2022-09-13T05:30:00.000Z,12.9,-,-,-
5614,sn18700:0,2022-09-13T05:40:00.000Z,12.9,-,-,-
5615,sn18700:0,2022-09-13T05:50:00.000Z,12.9,-,-,-
5616,sn18700:0,2022-09-13T06:00:00.000Z,12.6,12.6,12.6,13.1
5617,sn18700:0,2022-09-13T06:10:00.000Z,12.4,-,-,-
5618,sn18700:0,2022-09-13T06:20:00.000Z,12.5,-,-,-
5619,sn18700:0,2022-09-13T06:30:00.000Z,12.5,-,-,-
5620,sn18700:0,2022-09-13T06:40:00.000Z,12.6,-,-,-
5621,sn18700:0,2022-09-13T06:50:00.000Z,12.6,-,-,-
5622,sn18700:0,2022-09-13T07:00:00.000Z,12.6,12.6,12.4,12.7
5623,sn18700:0,2022-09-13T07:10:00.000Z,12.6,-,-,-
5624,sn18700:0,2022-09-13T07:20:00.000Z,12.5,-,-,-
5625,sn18700:0,2022-09-13T07:30:00.000Z,12.5,-,-,-
5626,sn18700:0,2022-09-13T07:40:00.000Z,12.6,-,-,-
5627,sn18700:0,2022-09-13T07:50:00.000Z,12.7,-,-,-
5628,sn18700:0,2022-09-13T08:00:00.000Z,12.6,12.6,12.5,12.7
5629,sn18700:0,2022-09-13T08:10:00.000Z,12.6,-,-,-
5630,sn18700:0,2022-09-13T08:20:00.000Z,12.8,-,-,-
5631,sn18700:0,2022-09-13T08:30:00.000Z,13.7,-,-,-
5632,sn18700:0,2022-09-13T08:40:00.000Z,13.7,-,-,-
5633,sn18700:0,2022-09-13T08:50:00.000Z,13.7,-,-,-
5634,sn18700:0,2022-09-13T09:00:00.000Z,13.0,13.0,12.5,14.2
5635,sn18700:0,2022-09-13T09:10:00.000Z,12.8,-,-,-
5636,sn18700:0,2022-09-13T09:20:00.000Z,12.6,-,-,-
5637,sn18700:0,2022-09-13T09:30:00.000Z,12.9,-,-,-
5638,sn18700:0,2022-09-13T09:40:00.000Z,13.0,-,-,-
5639,sn18700:0,2022-09-13T09:50:00.000Z,13.4,-,-,-
5640,sn18700:0,2022-09-13T10:00:00.000Z,13.5,13.5,12.6,13.7
5641,sn18700:0,2022-09-13T10:10:00.000Z,13.1,-,-,-
5642,sn18700:0,2022-09-13T10:20:00.000Z,12.6,-,-,-
5643,sn18700:0,2022-09-13T10:30:00.000Z,12.3,-,-,-
5644,sn18700:0,2022-09-13T10:40:00.000Z,11.9,-,-,-
5645,sn18700:0,2022-09-13T10:50:00.000Z,11.7,-,-,-
5646,sn18700:0,2022-09-13T11:00:00.000Z,11.6,11.6,11.6,13.5
5647,sn18700:0,2022-09-13T11:10:00.000Z,11.5,-,-,-
5648,sn18700:0,2022-09-13T11:20:00.000Z,11.6,-,-,-
5649,sn18700:0,2022-09-13T11:30:00.000Z,11.5,-,-,-
5650,sn18700:0,2022-09-13T11:40:00.000Z,12.0,-,-,-
5651,sn18700:0,2022-09-13T11:50:00.000Z,12.1,-,-,-
5652,sn18700:0,2022-09-13T12:00:00.000Z,12.1,12.1,11.4,12.1
5653,sn18700:0,2022-09-13T12:10:00.000Z,12.2,-,-,-
5654,sn18700:0,2022-09-13T12:20:00.000Z,12.2,-,-,-
5655,sn18700:0,2022-09-13T12:30:00.000Z,12.1,-,-,-
5656,sn18700:0,2022-09-13T12:40:00.000Z,12.1,-,-,-
5657,sn18700:0,2022-09-13T12:50:00.000Z,12.1,-,-,-
5658,sn18700:0,2022-09-13T13:00:00.000Z,12.1,12.1,12.0,12.2
5659,sn18700:0,2022-09-13T13:10:00.000Z,12.1,-,-,-
5660,sn18700:0,2022-09-13T13:20:00.000Z,12.1,-,-,-
5661,sn18700:0,2022-09-13T13:30:00.000Z,12.3,-,-,-
5662,sn18700:0,2022-09-13T13:40:00.000Z,12.5,-,-,-
5663,sn18700:0,2022-09-13T13:50:00.000Z,12.7,-,-,-
5664,sn18700:0,2022-09-13T14:00:00.000Z,12.9,12.9,12.0,12.9
5665,sn18700:0,2022-09-13T14:10:00.000Z,13.1,-,-,-
5666,sn18700:0,2022-09-13T14:20:00.000Z,13.3,-,-,-
5667,sn18700:0,2022-09-13T14:30:00.000Z,13.3,-,-,-
5668,sn18700:0,2022-09-13T14:40:00.000Z,13.5,-,-,-
5669,sn18700:0,2022-09-13T14:50:00.000Z,13.7,-,-,-
5670,sn18700:0,2022-09-13T15:00:00.000Z,13.8,13.8,12.9,13.8
5671,sn18700:0,2022-09-13T15:10:00.000Z,14.4,-,-,-
5672,sn18700:0,2022-09-13T15:20:00.000Z,14.0,-,-,-
5673,sn18700:0,2022-09-13T15:30:00.000Z,13.9,-,-,-
5674,sn18700:0,2022-09-13T15:40:00.000Z,14.8,-,-,-
5675,sn18700:0,2022-09-13T15:50:00.000Z,14.8,-,-,-
5676,sn18700:0,2022-09-13T16:00:00.000Z,14.4,14.4,13.7,14.9
5677,sn18700:0,2022-09-13T16:10:00.000Z,14.2,-,-,-
5678,sn18700:0,2022-09-13T16:20:00.000Z,13.7,-,-,-
5679,sn18700:0,2022-09-13T16:30:00.000Z,13.4,-,-,-
5680,sn18700:0,2022-09-13T16:40:00.000Z,13.3,-,-,-
5681,sn18700:0,2022-09-13T16:50:00.000Z,13.1,-,-,-
5682,sn18700:0,2022-09-13T17:00:00.000Z,12.9,12.9,12.9,14.4
5683,sn18700:0,2022-09-13T17:10:00.000Z,12.8,-,-,-
5684,sn18700:0,2022-09-13T17:20:00.000Z,13.0,-,-,-
5685,sn18700:0,2022-09-13T17:30:00.000Z,13.0,-,-,-
5686,sn18700:0,2022-09-13T17:40:00.000Z,12.8,-,-,-
5687,sn18700:0,2022-09-13T17:50:00.000Z,12.6,-,-,-
5688,sn18700:0,2022-09-13T18:00:00.000Z,12.6,12.6,12.6,13.1
5689,sn18700:0,2022-09-13T18:10:00.000Z,12.5,-,-,-
5690,sn18700:0,2022-09-13T18:20:00.000Z,12.5,-,-,-
5691,sn18700:0,2022-09-13T18:30:00.000Z,12.5,-,-,-
5692,sn18700:0,2022-09-13T18:40:00.000Z,12.5,-,-,-
5693,sn18700:0,2022-09-13T18:50:00.000Z,12.5,-,-,-
5694,sn18700:0,2022-09-13T19:00:00.000Z,12.4,12.4,12.4,12.6
5695,sn18700:0,2022-09-13T19:10:00.000Z,12.6,-,-,-
5696,sn18700:0,2022-09-13T19:20:00.000Z,12.6,-,-,-
5697,sn18700:0,2022-09-13T19:30:00.000Z,12.6,-,-,-
5698,sn18700:0,2022-09-13T19:40:00.000Z,12.4,-,-,-
5699,sn18700:0,2022-09-13T19:50:00.000Z,12.4,-,-,-
5700,sn18700:0,2022-09-13T20:00:00.000Z,12.3,12.3,12.3,12.6
5701,sn18700:0,2022-09-13T20:10:00.000Z,12.3,-,-,-
5702,sn18700:0,2022-09-13T20:20:00.000Z,12.2,-,-,-
5703,sn18700:0,2022-09-13T20:30:00.000Z,12.2,-,-,-
5704,sn18700:0,2022-09-13T20:40:00.000Z,12.4,-,-,-
5705,sn18700:0,2022-09-13T20:50:00.000Z,12.2,-,-,-
5706,sn18700:0,2022-09-13T21:00:00.000Z,12.4,12.4,12.2,12.5
5707,sn18700:0,2022-09-13T21:10:00.000Z,12.2,-,-,-
5708,sn18700:0,2022-09-13T21:20:00.000Z,12.0,-,-,-
5709,sn18700:0,2022-09-13T21:30:00.000Z,11.9,-,-,-
5710,sn18700:0,2022-09-13T21:40:00.000Z,11.7,-,-,-
5711,sn18700:0,2022-09-13T21:50:00.000Z,11.6,-,-,-
5712,sn18700:0,2022-09-13T22:00:00.000Z,11.7,11.7,11.6,12.4
5713,sn18700:0,2022-09-13T22:10:00.000Z,11.6,-,-,-
5714,sn18700:0,2022-09-13T22:20:00.000Z,11.5,-,-,-
5715,sn18700:0,2022-09-13T22:30:00.000Z,12.1,-,-,-
5716,sn18700:0,2022-09-13T22:40:00.000Z,12.7,-,-,-
5717,sn18700:0,2022-09-13T22:50:00.000Z,13.1,-,-,-
5718,sn18700:0,2022-09-13T23:00:00.000Z,13.4,13.4,11.4,13.4
5719,sn18700:0,2022-09-13T23:10:00.000Z,13.0,-,-,-
5720,sn18700:0,2022-09-13T23:20:00.000Z,12.6,-,-,-
5721,sn18700:0,2022-09-13T23:30:00.000Z,12.3,-,-,-
5722,sn18700:0,2022-09-13T23:40:00.000Z,11.8,-,-,-
5723,sn18700:0,2022-09-13T23:50:00.000Z,11.5,-,-,-
5724,sn18700:0,2022-09-14T00:00:00.000Z,11.3,11.3,11.3,13.4
5725,sn18700:0,2022-09-14T00:10:00.000Z,11.3,-,-,-
5726,sn18700:0,2022-09-14T00:20:00.000Z,11.1,-,-,-
5727,sn18700:0,2022-09-14T00:30:00.000Z,10.9,-,-,-
5728,sn18700:0,2022-09-14T00:40:00.000Z,10.8,-,-,-
5729,sn18700:0,2022-09-14T00:50:00.000Z,10.8,-,-,-
5730,sn18700:0,2022-09-14T01:00:00.000Z,10.6,10.6,10.6,11.3
5731,sn18700:0,2022-09-14T01:10:00.000Z,10.5,-,-,-
5732,sn18700:0,2022-09-14T01:20:00.000Z,10.3,-,-,-
5733,sn18700:0,2022-09-14T01:30:00.000Z,10.3,-,-,-
5734,sn18700:0,2022-09-14T01:40:00.000Z,10.1,-,-,-
5735,sn18700:0,2022-09-14T01:50:00.000Z,10.0,-,-,-
5736,sn18700:0,2022-09-14T02:00:00.000Z,10.2,10.2,10.0,10.6
5737,sn18700:0,2022-09-14T02:10:00.000Z,10.0,-,-,-
5738,sn18700:0,2022-09-14T02:20:00.000Z,9.6,-,-,-
5739,sn18700:0,2022-09-14T02:30:00.000Z,9.4,-,-,-
5740,sn18700:0,2022-09-14T02:40:00.000Z,9.3,-,-,-
5741,sn18700:0,2022-09-14T02:50:00.000Z,9.2,-,-,-
5742,sn18700:0,2022-09-14T03:00:00.000Z,9.1,9.1,9.1,10.2
5743,sn18700:0,2022-09-14T03:10:00.000Z,8.9,-,-,-
5744,sn18700:0,2022-09-14T03:20:00.000Z,9.3,-,-,-
5745,sn18700:0,2022-09-14T03:30:00.000Z,9.3,-,-,-
5746,sn18700:0,2022-09-14T03:40:00.000Z,9.4,-,-,-
5747,sn18700:0,2022-09-14T03:50:00.000Z,9.4,-,-,-
5748,sn18700:0,2022-09-14T04:00:00.000Z,9.4,9.4,8.9,9.4
5749,sn18700:0,2022-09-14T04:10:00.000Z,9.5,-,-,-
5750,sn18700:0,2022-09-14T04:20:00.000Z,9.4,-,-,-
5751,sn18700:0,2022-09-14T04:30:00.000Z,9.6,-,-,-
5752,sn18700:0,2022-09-14T04:40:00.000Z,9.8,-,-,-
5753,sn18700:0,2022-09-14T04:50:00.000Z,9.9,-,-,-
5754,sn18700:0,2022-09-14T05:00:00.000Z,9.9,9.9,9.3,9.9
5755,sn18700:0,2022-09-14T05:10:00.000Z,9.9,-,-,-
5756,sn18700:0,2022-09-14T05:20:00.000Z,10.0,-,-,-
5757,sn18700:0,2022-09-14T05:30:00.000Z,10.0,-,-,-
5758,sn18700:0,2022-09-14T05:40:00.000Z,10.1,-,-,-
5759,sn18700:0,2022-09-14T05:50:00.000Z,10.2,-,-,-
5760,sn18700:0,2022-09-14T06:00:00.000Z,10.3,10.3,9.9,10.3
5761,sn18700:0,2022-09-14T06:10:00.000Z,10.5,-,-,-
5762,sn18700:0,2022-09-14T06:20:00.000Z,10.7,-,-,-
5763,sn18700:0,2022-09-14T06:30:00.000Z,10.8,-,-,-
5764,sn18700:0,2022-09-14T06:40:00.000Z,10.9,-,-,-
5765,sn18700:0,2022-09-14T06:50:00.000Z,11.0,-,-,-
5766,sn18700:0,2022-09-14T07:00:00.000Z,11.3,11.3,10.3,11.3
5767,sn18700:0,2022-09-14T07:10:00.000Z,11.5,-,-,-
5768,sn18700:0,2022-09-14T07:20:00.000Z,11.6,-,-,-
5769,sn18700:0,2022-09-14T07:30:00.000Z,11.6,-,-,-
5770,sn18700:0,2022-09-14T07:40:00.000Z,11.6,-,-,-
5771,sn18700:0,2022-09-14T07:50:00.000Z,11.7,-,-,-
5772,sn18700:0,2022-09-14T08:00:00.000Z,11.9,11.9,11.3,11.9
5773,sn18700:0,2022-09-14T08:10:00.000Z,11.9,-,-,-
5774,sn18700:0,2022-09-14T08:20:00.000Z,12.1,-,-,-
5775,sn18700:0,2022-09-14T08:30:00.000Z,12.2,-,-,-
5776,sn18700:0,2022-09-14T08:40:00.000Z,12.3,-,-,-
5777,sn18700:0,2022-09-14T08:50:00.000Z,12.5,-,-,-
5778,sn18700:0,2022-09-14T09:00:00.000Z,12.8,12.8,11.9,12.8
5779,sn18700:0,2022-09-14T09:10:00.000Z,13.0,-,-,-
5780,sn18700:0,2022-09-14T09:20:00.000Z,13.3,-,-,-
5781,sn18700:0,2022-09-14T09:30:00.000Z,13.4,-,-,-
5782,sn18700:0,2022-09-14T09:40:00.000Z,13.9,-,-,-
5783,sn18700:0,2022-09-14T09:50:00.000Z,15.0,-,-,-
5784,sn18700:0,2022-09-14T10:00:00.000Z,16.2,16.2,12.8,16.2
5785,sn18700:0,2022-09-14T10:10:00.000Z,16.2,-,-,-
5786,sn18700:0,2022-09-14T10:20:00.000Z,15.9,-,-,-
5787,sn18700:0,2022-09-14T10:30:00.000Z,17.3,-,-,-
5788,sn18700:0,2022-09-14T10:40:00.000Z,18.3,-,-,-
5789,sn18700:0,2022-09-14T10:50:00.000Z,18.0,-,-,-
5790,sn18700:0,2022-09-14T11:00:00.000Z,17.6,17.6,15.7,18.4
5791,sn18700:0,2022-09-14T11:10:00.000Z,17.4,-,-,-
5792,sn18700:0,2022-09-14T11:20:00.000Z,17.0,-,-,-
5793,sn18700:0,2022-09-14T11:30:00.000Z,16.4,-,-,-
5794,sn18700:0,2022-09-14T11:40:00.000Z,16.6,-,-,-
5795,sn18700:0,2022-09-14T11:50:00.000Z,16.4,-,-,-
5796,sn18700:0,2022-09-14T12:00:00.000Z,16.5,16.5,16.4,17.6
5797,sn18700:0,2022-09-14T12:10:00.000Z,16.6,-,-,-
5798,sn18700:0,2022-09-14T12:20:00.000Z,17.0,-,-,-
5799,sn18700:0,2022-09-14T12:30:00.000Z,17.8,-,-,-
5800,sn18700:0,2022-09-14T12:40:00.000Z,16.9,-,-,-
5801,sn18700:0,2022-09-14T12:50:00.000Z,16.8,-,-,-
5802,sn18700:0,2022-09-14T13:00:00.000Z,16.6,16.6,16.5,17.8
5803,sn18700:0,2022-09-14T13:10:00.000Z,16.9,-,-,-
5804,sn18700:0,2022-09-14T13:20:00.000Z,16.6,-,-,-
5805,sn18700:0,2022-09-14T13:30:00.000Z,17.1,-,-,-
5806,sn18700:0,2022-09-14T13:40:00.000Z,17.1,-,-,-
